Comment Text,Comment Language,Comment Like Count,Author Nickname,video_type,comment_date,video_id
germany is on my bucket list ✨,en,1,user_8799,Travel & Places,2025-09-12T08:00:00+00:00,7700000000002000012
your journey is inspiring,en,0,user_5719,Travel & Places,2025-09-11T02:00:00+00:00,7700000000002000012
i felt this as an immigrant too,en,0,user_9316,Travel & Places,2025-09-13T22:00:00+00:00,7700000000002000012
fire 🙌,en,1,user_4083,Travel & Places,2025-09-10T01:00:00+00:00,7700000000002000012
i felt this as an immigrant too,en,0,user_5861,Travel & Places,2025-09-11T00:00:00+00:00,7700000000002000012
how expensive is berlin ❤️✨,en,0,user_1114,Travel & Places,2025-09-13T05:00:00+00:00,7700000000002000012
this city is beautiful 🔥,en,0,user_6639,Travel & Places,2025-09-13T12:00:00+00:00,7700000000002000012
😍😍,en,0,user_8306,Travel & Places,2025-09-13T22:00:00+00:00,7700000000002000012
this city is beautiful 🙌🙌,en,29,user_5299,Travel & Places,2025-09-10T02:00:00+00:00,7700000000002000012
your journey is inspiring,en,2,user_9187,Travel & Places,2025-09-13T22:00:00+00:00,7700000000002000012
the architecture wow,en,1,user_3794,Travel & Places,2025-09-11T15:00:00+00:00,7700000000002000012
camera is shaky here,en,0,user_7317,Travel & Places,2025-09-15T04:00:00+00:00,7700000000002000013
i felt this as an immigrant too ✨😂,en,0,user_6991,Travel & Places,2025-09-15T06:00:00+00:00,7700000000002000013
how expensive is berlin,en,0,user_4013,Travel & Places,2025-09-13T02:00:00+00:00,7700000000002000013
🔥🔥🔥,en,0,user_5438,Travel & Places,2025-09-14T04:00:00+00:00,7700000000002000013
😭❤️,en,0,user_5972,Travel & Places,2025-09-14T20:00:00+00:00,7700000000002000013
fire,en,2,user_8128,Travel & Places,2025-09-15T23:00:00+00:00,7700000000002000013
the audio is a bit low on this one,en,0,user_6296,Travel & Places,2025-09-13T21:00:00+00:00,7700000000002000013
the captions are hard to read 😂😭,en,0,user_6046,Travel & Places,2025-09-16T19:00:00+00:00,7700000000002000013
obsessed,en,0,user_2996,Travel & Places,2025-09-16T09:00:00+00:00,7700000000002000013
obsessed 😂😂,en,0,user_8758,Travel & Places,2025-09-16T05:00:00+00:00,7700000000002000013
this made my day,en,0,user_6344,Travel & Places,2025-09-13T09:00:00+00:00,7700000000002000013
no way,en,7,user_5596,Travel & Places,2025-09-16T17:00:00+00:00,7700000000002000013
make a video about german food,en,6,user_4750,Travel & Places,2025-09-16T00:00:00+00:00,7700000000002000013
germany is on my bucket list,en,0,user_8696,Travel & Places,2025-09-16T19:00:00+00:00,7700000000002000013
teach me german,en,0,user_6269,Travel & Places,2025-09-13T03:00:00+00:00,7700000000002000013
your journey is inspiring,en,9,user_5358,Travel & Places,2025-09-13T11:00:00+00:00,7700000000002000013
how did you move to germany,en,0,user_3344,Travel & Places,2025-09-13T09:00:00+00:00,7700000000002000013
berlin looks amazing,en,0,user_1050,Travel & Places,2025-09-14T23:00:00+00:00,7700000000002000013
visa tips please,en,0,user_5468,Travel & Places,2025-09-14T18:00:00+00:00,7700000000002000013
the captions are hard to read,en,0,user_4083,Travel & Places,2025-09-14T17:00:00+00:00,7700000000002000013
the architecture wow,en,1,user_9577,Travel & Places,2025-09-16T05:00:00+00:00,7700000000002000013
obsessed 🔥😭,en,5,user_8318,Travel & Places,2025-09-16T10:00:00+00:00,7700000000002000014
how did you move to germany,en,1,user_5481,Travel & Places,2025-09-18T09:00:00+00:00,7700000000002000014
❤️❤️❤️,en,0,user_3105,Travel & Places,2025-09-17T11:00:00+00:00,7700000000002000014
berlin looks amazing 👏✨,en,0,user_7144,Travel & Places,2025-09-16T18:00:00+00:00,7700000000002000014
😍😍,en,2,user_3916,Travel & Places,2025-09-17T23:00:00+00:00,7700000000002000014
i felt this as an immigrant too ✨💯,en,0,user_9383,Travel & Places,2025-09-16T18:00:00+00:00,7700000000002000014
this city is beautiful 🤩,en,0,user_2675,Travel & Places,2025-09-15T08:00:00+00:00,7700000000002000014
goals 🤩✨,en,0,user_2139,Travel & Places,2025-09-17T19:00:00+00:00,7700000000002000014
teach me german,en,2,user_3539,Travel & Places,2025-09-17T16:00:00+00:00,7700000000002000014
i felt this as an immigrant too 😍,en,6,user_4725,Travel & Places,2025-09-17T23:00:00+00:00,7700000000002000014
💯,en,0,user_4694,Travel & Places,2025-09-16T07:00:00+00:00,7700000000002000014
goals,en,10,user_3255,Travel & Places,2025-09-17T14:00:00+00:00,7700000000002000014
where is this in berlin,en,1,user_9359,Travel & Places,2025-09-17T17:00:00+00:00,7700000000002000014
camera is shaky here,en,0,user_1589,Travel & Places,2025-09-16T14:00:00+00:00,7700000000002000014
😭❤️,en,0,user_2320,Travel & Places,2025-09-16T03:00:00+00:00,7700000000002000014
culture shocks are so real,en,0,user_4486,Travel & Places,2025-09-18T03:00:00+00:00,7700000000002000014
this city is beautiful,en,0,user_7132,Travel & Places,2025-09-15T20:00:00+00:00,7700000000002000014
how did you move to germany,en,0,user_4207,Travel & Places,2025-09-17T18:00:00+00:00,7700000000002000014
your journey is inspiring 😭😭,en,27,user_7646,Travel & Places,2025-09-16T18:00:00+00:00,7700000000002000014
wow,en,0,user_4368,Travel & Places,2025-09-16T03:00:00+00:00,7700000000002000014
the architecture wow,en,1,user_5134,Travel & Places,2025-09-22T04:00:00+00:00,7700000000002000015
the architecture wow 😂,en,0,user_7366,Travel & Places,2025-09-20T04:00:00+00:00,7700000000002000015
where is this in berlin,en,0,user_9055,Travel & Places,2025-09-22T21:00:00+00:00,7700000000002000015
the architecture wow,en,1,user_2272,Travel & Places,2025-09-21T14:00:00+00:00,7700000000002000015
yes,en,1,user_5493,Travel & Places,2025-09-22T07:00:00+00:00,7700000000002000015
where is this in berlin,en,14,user_1877,Travel & Places,2025-09-19T01:00:00+00:00,7700000000002000015
fire,en,2,user_2246,Travel & Places,2025-09-21T00:00:00+00:00,7700000000002000015
teach me german 😂,en,0,user_5304,Travel & Places,2025-09-20T12:00:00+00:00,7700000000002000015
i felt this as an immigrant too,en,0,user_1497,Travel & Places,2025-09-21T11:00:00+00:00,7700000000002000015
lol 😭,en,9,user_5475,Travel & Places,2025-09-21T13:00:00+00:00,7700000000002000015
🤩✨,en,0,user_3511,Travel & Places,2025-09-20T11:00:00+00:00,7700000000002000015
🔥🔥🔥,en,0,user_9149,Travel & Places,2025-09-20T04:00:00+00:00,7700000000002000015
your journey is inspiring 👏,en,0,user_2032,Travel & Places,2025-09-21T08:00:00+00:00,7700000000002000015
this city is beautiful,en,1,user_5455,Travel & Places,2025-09-20T12:00:00+00:00,7700000000002000015
❤️❤️❤️,en,3,user_1722,Travel & Places,2025-09-20T01:00:00+00:00,7700000000002000015
your journey is inspiring,en,1,user_1774,Travel & Places,2025-09-22T01:00:00+00:00,7700000000002000015
visa tips please,en,3,user_3685,Travel & Places,2025-09-20T13:00:00+00:00,7700000000002000015
the architecture wow,en,0,user_6254,Travel & Places,2025-09-21T00:00:00+00:00,7700000000002000015
your journey is inspiring ✨🤩,en,1,user_9102,Travel & Places,2025-09-22T23:00:00+00:00,7700000000002000015
this city is beautiful,en,3,user_3691,Travel & Places,2025-09-23T19:00:00+00:00,7700000000002000016
how expensive is berlin 👏😂,en,0,user_3285,Travel & Places,2025-09-22T06:00:00+00:00,7700000000002000016
your journey is inspiring 😂🤩,en,0,user_9512,Travel & Places,2025-09-23T03:00:00+00:00,7700000000002000016
the architecture wow,en,1,user_4715,Travel & Places,2025-09-22T14:00:00+00:00,7700000000002000016
the architecture wow,en,0,user_7116,Travel & Places,2025-09-25T16:00:00+00:00,7700000000002000016
culture shocks are so real,en,0,user_6752,Travel & Places,2025-09-24T23:00:00+00:00,7700000000002000016
teach me german 😍🙌,en,3,user_1009,Travel & Places,2025-09-26T00:00:00+00:00,7700000000002000016
your journey is inspiring 🙌,en,0,user_7653,Travel & Places,2025-09-24T17:00:00+00:00,7700000000002000016
culture shocks are so real,en,17,user_1385,Travel & Places,2025-09-23T15:00:00+00:00,7700000000002000016
lol 🔥,en,0,user_2948,Travel & Places,2025-09-22T03:00:00+00:00,7700000000002000016
this city is beautiful,en,2,user_6622,Travel & Places,2025-09-24T07:00:00+00:00,7700000000002000016
make a video about german food,en,0,user_8838,Travel & Places,2025-09-24T02:00:00+00:00,7700000000002000016
berlin looks amazing,en,26,user_6236,Travel & Places,2025-09-25T10:00:00+00:00,7700000000002000016
😭❤️,en,7,user_9831,Travel & Places,2025-09-23T21:00:00+00:00,7700000000002000016
visa tips please,en,0,user_9033,Travel & Places,2025-09-22T13:00:00+00:00,7700000000002000016
where is this in berlin,en,0,user_5131,Travel & Places,2025-09-22T04:00:00+00:00,7700000000002000016
goals,en,1,user_8449,Travel & Places,2025-09-24T22:00:00+00:00,7700000000002000016
germany is on my bucket list,en,0,user_6289,Travel & Places,2025-09-24T01:00:00+00:00,7700000000002000016
culture shocks are so real,en,3,user_8281,Travel & Places,2025-09-25T02:00:00+00:00,7700000000002000017
your journey is inspiring 😂👏,en,2,user_2927,Travel & Places,2025-09-25T09:00:00+00:00,7700000000002000017
germany is on my bucket list,en,0,user_3666,Travel & Places,2025-09-28T18:00:00+00:00,7700000000002000017
make a video about german food,en,1,user_4262,Travel & Places,2025-09-25T06:00:00+00:00,7700000000002000017
the audio is a bit low on this one,en,3,user_3893,Travel & Places,2025-09-27T14:00:00+00:00,7700000000002000017
love ❤️😭,en,1,user_2663,Travel & Places,2025-09-27T01:00:00+00:00,7700000000002000017
🤩✨,en,0,user_9128,Travel & Places,2025-09-25T22:00:00+00:00,7700000000002000017
your journey is inspiring 🙌😍,en,0,user_5569,Travel & Places,2025-09-26T23:00:00+00:00,7700000000002000017
your journey is inspiring ❤️,en,6,user_8776,Travel & Places,2025-09-27T08:00:00+00:00,7700000000002000017
germany is on my bucket list,en,4,user_1395,Travel & Places,2025-09-27T04:00:00+00:00,7700000000002000017
love,en,0,user_9944,Travel & Places,2025-09-25T21:00:00+00:00,7700000000002000017
your journey is inspiring 👏,en,0,user_1651,Travel & Places,2025-09-27T00:00:00+00:00,7700000000002000017
obsessed 🔥🔥,en,1,user_9594,Travel & Places,2025-09-26T06:00:00+00:00,7700000000002000017
👏👏,en,0,user_3245,Travel & Places,2025-09-28T14:00:00+00:00,7700000000002000017
i felt this as an immigrant too,en,0,user_8778,Travel & Places,2025-09-26T17:00:00+00:00,7700000000002000017
the audio is a bit low on this one 😍,en,0,user_9353,Travel & Places,2025-09-27T14:00:00+00:00,7700000000002000017
berlin looks amazing,en,13,user_3698,Travel & Places,2025-09-25T19:00:00+00:00,7700000000002000017
where is this in berlin 💯🔥,en,2,user_7402,Travel & Places,2025-09-29T10:00:00+00:00,7700000000002000018
i felt this as an immigrant too 😭,en,8,user_7660,Travel & Places,2025-09-30T10:00:00+00:00,7700000000002000018
this city is beautiful 😭🔥,en,0,user_7837,Travel & Places,2025-10-01T11:00:00+00:00,7700000000002000018
this city is beautiful,en,0,user_1654,Travel & Places,2025-09-28T09:00:00+00:00,7700000000002000018
so cool,en,2,user_5972,Travel & Places,2025-09-30T00:00:00+00:00,7700000000002000018
the architecture wow,en,0,user_8991,Travel & Places,2025-09-30T21:00:00+00:00,7700000000002000018
i felt this as an immigrant too,en,3,user_3248,Travel & Places,2025-09-30T02:00:00+00:00,7700000000002000018
how expensive is berlin,en,0,user_9470,Travel & Places,2025-09-30T13:00:00+00:00,7700000000002000018
the architecture wow,en,10,user_5734,Travel & Places,2025-10-01T07:00:00+00:00,7700000000002000018
the architecture wow,en,0,user_4922,Travel & Places,2025-10-01T05:00:00+00:00,7700000000002000018
obsessed 👏😭,en,0,user_7944,Travel & Places,2025-10-01T01:00:00+00:00,7700000000002000018
i felt this as an immigrant too,en,3,user_5833,Travel & Places,2025-10-01T14:00:00+00:00,7700000000002000018
the architecture wow,en,0,user_4349,Travel & Places,2025-09-29T01:00:00+00:00,7700000000002000018
germany is on my bucket list 🙌❤️,en,2,user_3999,Travel & Places,2025-09-30T12:00:00+00:00,7700000000002000018
the architecture wow 💯🤩,en,0,user_6593,Travel & Places,2025-10-01T11:00:00+00:00,7700000000002000018
omg 😂🤩,en,0,user_4095,Travel & Places,2025-09-28T19:00:00+00:00,7700000000002000018
your journey is inspiring,en,0,user_5539,Travel & Places,2025-09-29T09:00:00+00:00,7700000000002000018
germany is on my bucket list 🙌😭,en,0,user_8162,Travel & Places,2025-09-30T18:00:00+00:00,7700000000002000018
how did you move to germany 💯🤩,en,0,user_2151,Travel & Places,2025-09-30T02:00:00+00:00,7700000000002000018
teach me german,en,0,user_1161,Travel & Places,2025-10-03T16:00:00+00:00,7700000000002000019
visa tips please,en,0,user_4943,Travel & Places,2025-09-30T15:00:00+00:00,7700000000002000019
🤩✨,en,3,user_6792,Travel & Places,2025-10-01T06:00:00+00:00,7700000000002000019
💯,en,0,user_4602,Travel & Places,2025-10-01T07:00:00+00:00,7700000000002000019
i felt this as an immigrant too,en,0,user_1285,Travel & Places,2025-09-30T22:00:00+00:00,7700000000002000019
so cool,en,0,user_5033,Travel & Places,2025-09-30T21:00:00+00:00,7700000000002000019
❤️❤️❤️,en,1,user_4610,Travel & Places,2025-10-02T05:00:00+00:00,7700000000002000019
goals,en,0,user_7335,Travel & Places,2025-10-01T12:00:00+00:00,7700000000002000019
lol,en,0,user_8276,Travel & Places,2025-10-02T10:00:00+00:00,7700000000002000019
🔥🔥🔥,en,10,user_7228,Travel & Places,2025-10-02T09:00:00+00:00,7700000000002000019
the architecture wow 😭😂,en,0,user_1339,Travel & Places,2025-09-30T03:00:00+00:00,7700000000002000019
your journey is inspiring,en,2,user_3367,Travel & Places,2025-10-02T16:00:00+00:00,7700000000002000019
🔥🔥🔥,en,0,user_7619,Travel & Places,2025-10-03T19:00:00+00:00,7700000000002000019
this made my day,en,0,user_5762,Travel & Places,2025-10-01T03:00:00+00:00,7700000000002000019
where is this in berlin,en,3,user_4998,Travel & Places,2025-10-01T06:00:00+00:00,7700000000002000019
your journey is inspiring,en,0,user_6655,Travel & Places,2025-10-03T11:00:00+00:00,7700000000002000019
where is this in berlin,en,0,user_7949,Travel & Places,2025-10-01T23:00:00+00:00,7700000000002000019
make a video about german food 🤩❤️,en,0,user_4590,Travel & Places,2025-09-30T12:00:00+00:00,7700000000002000019
culture shocks are so real,en,0,user_1594,Travel & Places,2025-10-03T03:00:00+00:00,7700000000002000019
how did you move to germany 🔥,en,1,user_5102,Travel & Places,2025-10-02T01:00:00+00:00,7700000000002000019
the architecture wow,en,0,user_8141,Travel & Places,2025-09-30T11:00:00+00:00,7700000000002000019
germany is on my bucket list 😍🔥,en,8,user_1854,Travel & Places,2025-10-01T12:00:00+00:00,7700000000002000019
i felt this as an immigrant too,en,9,user_3882,Travel & Places,2025-10-03T02:00:00+00:00,7700000000002000019
your journey is inspiring,en,0,user_4201,Travel & Places,2025-10-01T13:00:00+00:00,7700000000002000019
berlin looks amazing,en,0,user_3928,Travel & Places,2025-10-03T06:00:00+00:00,7700000000002000019
❤️❤️❤️,en,0,user_7044,Travel & Places,2025-10-02T21:00:00+00:00,7700000000002000019
💯,en,5,user_1143,Travel & Places,2025-10-03T21:00:00+00:00,7700000000002000019
your journey is inspiring 😭,en,1,user_7016,Travel & Places,2025-10-04T17:00:00+00:00,7700000000002000020
your journey is inspiring 💯,en,1,user_1692,Travel & Places,2025-10-05T02:00:00+00:00,7700000000002000020
germany is on my bucket list 👏😭,en,3,user_9871,Travel & Places,2025-10-02T09:00:00+00:00,7700000000002000020
visa tips please,en,3,user_6798,Travel & Places,2025-10-05T21:00:00+00:00,7700000000002000020
i felt this as an immigrant too,en,3,user_7679,Travel & Places,2025-10-05T06:00:00+00:00,7700000000002000020
your journey is inspiring ❤️,en,0,user_7021,Travel & Places,2025-10-02T22:00:00+00:00,7700000000002000020
😍😍,en,0,user_5907,Travel & Places,2025-10-03T15:00:00+00:00,7700000000002000020
😭❤️,en,0,user_1262,Travel & Places,2025-10-04T00:00:00+00:00,7700000000002000020
how expensive is berlin,en,0,user_3291,Travel & Places,2025-10-03T04:00:00+00:00,7700000000002000020
your journey is inspiring 🤩,en,6,user_8975,Travel & Places,2025-10-05T12:00:00+00:00,7700000000002000020
camera is shaky here,en,0,user_3136,Travel & Places,2025-10-04T04:00:00+00:00,7700000000002000020
germany is on my bucket list,en,4,user_5840,Travel & Places,2025-10-04T06:00:00+00:00,7700000000002000020
❤️❤️❤️,en,9,user_8100,Travel & Places,2025-10-04T00:00:00+00:00,7700000000002000020
the architecture wow,en,0,user_1663,Travel & Places,2025-10-02T10:00:00+00:00,7700000000002000020
no way 🔥,en,0,user_5417,Travel & Places,2025-10-04T14:00:00+00:00,7700000000002000020
fire,en,0,user_8345,Travel & Places,2025-10-02T08:00:00+00:00,7700000000002000020
visa tips please,en,2,user_7028,Travel & Places,2025-10-04T04:00:00+00:00,7700000000002000020
culture shocks are so real 💯😭,en,0,user_9978,Travel & Places,2025-10-02T07:00:00+00:00,7700000000002000020
culture shocks are so real 🤩,en,0,user_8206,Travel & Places,2025-10-05T22:00:00+00:00,7700000000002000020
the architecture wow 🔥,en,0,user_7461,Travel & Places,2025-10-05T22:00:00+00:00,7700000000002000020
obsessed 😍,en,0,user_7841,Travel & Places,2025-10-03T05:00:00+00:00,7700000000002000020
visa tips please 🔥,en,0,user_1613,Travel & Places,2025-10-02T20:00:00+00:00,7700000000002000020
i felt this as an immigrant too 🤩😍,en,1,user_2310,Travel & Places,2025-10-03T10:00:00+00:00,7700000000002000020
the captions are hard to read,en,26,user_5228,Travel & Places,2025-10-05T14:00:00+00:00,7700000000002000020
i felt this as an immigrant too,en,0,user_5570,Travel & Places,2025-10-05T20:00:00+00:00,7700000000002000021
germany is on my bucket list 😭,en,0,user_9336,Travel & Places,2025-10-08T05:00:00+00:00,7700000000002000021
camera is shaky here 😂❤️,en,3,user_4663,Travel & Places,2025-10-06T15:00:00+00:00,7700000000002000021
germany is on my bucket list,en,0,user_2615,Travel & Places,2025-10-06T05:00:00+00:00,7700000000002000021
the architecture wow,en,0,user_6426,Travel & Places,2025-10-08T18:00:00+00:00,7700000000002000021
love,en,9,user_2086,Travel & Places,2025-10-06T15:00:00+00:00,7700000000002000021
berlin looks amazing,en,1,user_7786,Travel & Places,2025-10-06T17:00:00+00:00,7700000000002000021
the architecture wow,en,0,user_4861,Travel & Places,2025-10-07T13:00:00+00:00,7700000000002000021
your journey is inspiring,en,0,user_4506,Travel & Places,2025-10-07T15:00:00+00:00,7700000000002000021
how did you move to germany ✨,en,0,user_7174,Travel & Places,2025-10-07T04:00:00+00:00,7700000000002000021
omg,en,0,user_9853,Travel & Places,2025-10-05T11:00:00+00:00,7700000000002000021
the audio is a bit low on this one,en,3,user_3488,Travel & Places,2025-10-07T07:00:00+00:00,7700000000002000021
love 🤩✨,en,3,user_6853,Travel & Places,2025-10-05T07:00:00+00:00,7700000000002000021
berlin looks amazing ✨🔥,en,0,user_1647,Travel & Places,2025-10-08T14:00:00+00:00,7700000000002000021
fire,en,10,user_9034,Travel & Places,2025-10-08T07:00:00+00:00,7700000000002000021
obsessed,en,0,user_5660,Travel & Places,2025-10-05T14:00:00+00:00,7700000000002000021
so cool 😭,en,0,user_5648,Travel & Places,2025-10-05T18:00:00+00:00,7700000000002000021
make a video about german food,en,2,user_6877,Travel & Places,2025-10-05T05:00:00+00:00,7700000000002000021
how expensive is berlin,en,0,user_4852,Travel & Places,2025-10-07T18:00:00+00:00,7700000000002000021
germany is on my bucket list 💯,en,0,user_1962,Travel & Places,2025-10-06T16:00:00+00:00,7700000000002000021
germany is on my bucket list 😍💯,en,0,user_6451,Travel & Places,2025-10-08T04:00:00+00:00,7700000000002000021
how did you move to germany,en,0,user_3008,Travel & Places,2025-10-08T17:00:00+00:00,7700000000002000021
this city is beautiful,en,0,user_4436,Travel & Places,2025-10-08T11:00:00+00:00,7700000000002000021
the architecture wow ✨,en,0,user_5131,Travel & Places,2025-10-07T13:00:00+00:00,7700000000002000021
travel goals fr 💯💯,en,3,user_4014,Travel & Places,2025-10-11T19:00:00+00:00,7700000000002000022
adding this to my list,en,0,user_8977,Travel & Places,2025-10-08T01:00:00+00:00,7700000000002000022
same 🤩🤩,en,2,user_1629,Travel & Places,2025-10-09T19:00:00+00:00,7700000000002000022
the views are unreal,en,0,user_1044,Travel & Places,2025-10-08T02:00:00+00:00,7700000000002000022
the music is louder than your voice ✨,en,3,user_9273,Travel & Places,2025-10-08T14:00:00+00:00,7700000000002000022
this place is a dream,en,3,user_4222,Travel & Places,2025-10-09T12:00:00+00:00,7700000000002000022
want to visit so bad,en,3,user_5754,Travel & Places,2025-10-10T08:00:00+00:00,7700000000002000022
travel goals fr 🔥👏,en,13,user_8774,Travel & Places,2025-10-10T21:00:00+00:00,7700000000002000022
this place is a dream,en,10,user_4651,Travel & Places,2025-10-10T06:00:00+00:00,7700000000002000022
wow,en,3,user_5163,Travel & Places,2025-10-10T10:00:00+00:00,7700000000002000022
👏👏,en,0,user_4633,Travel & Places,2025-10-10T03:00:00+00:00,7700000000002000022
yes,en,19,user_9769,Travel & Places,2025-10-10T10:00:00+00:00,7700000000002000022
want to visit so bad,en,20,user_1838,Travel & Places,2025-10-10T22:00:00+00:00,7700000000002000022
adding this to my list,en,0,user_2898,Travel & Places,2025-10-10T16:00:00+00:00,7700000000002000022
travel goals fr,en,0,user_9930,Travel & Places,2025-10-09T07:00:00+00:00,7700000000002000022
😍😍,en,0,user_5023,Travel & Places,2025-10-11T12:00:00+00:00,7700000000002000022
same,en,1,user_5789,Travel & Places,2025-10-10T14:00:00+00:00,7700000000002000022
love,en,0,user_3685,Travel & Places,2025-10-11T14:00:00+00:00,7700000000002000022
obsessed 🔥,en,0,user_2989,Travel & Places,2025-10-09T23:00:00+00:00,7700000000002000022
want to visit so bad,en,2,user_3932,Travel & Places,2025-10-08T01:00:00+00:00,7700000000002000022
the views are unreal 👏😭,en,1,user_6836,Travel & Places,2025-10-08T15:00:00+00:00,7700000000002000022
make a packing tips video,en,0,user_5100,Travel & Places,2025-10-08T12:00:00+00:00,7700000000002000022
omg,en,0,user_6604,Travel & Places,2025-10-11T21:00:00+00:00,7700000000002000022
this place is a dream 🔥😂,en,2,user_2696,Travel & Places,2025-10-08T21:00:00+00:00,7700000000002000022
travel goals fr 🙌,en,0,user_2096,Travel & Places,2025-10-10T18:00:00+00:00,7700000000002000022
😭❤️,en,0,user_8501,Travel & Places,2025-10-12T00:00:00+00:00,7700000000002000022
how much did the trip cost 🔥,en,0,user_6823,Travel & Places,2025-10-10T02:00:00+00:00,7700000000002000022
the views are unreal,en,0,user_1121,Travel & Places,2025-10-08T03:00:00+00:00,7700000000002000022
want to visit so bad,en,0,user_6582,Travel & Places,2025-10-12T19:00:00+00:00,7700000000002000023
want to visit so bad,en,1,user_6112,Travel & Places,2025-10-10T16:00:00+00:00,7700000000002000023
the views are unreal 🔥,en,0,user_3243,Travel & Places,2025-10-12T21:00:00+00:00,7700000000002000023
🔥🔥🔥,en,19,user_6569,Travel & Places,2025-10-13T18:00:00+00:00,7700000000002000023
this place is a dream,en,0,user_5912,Travel & Places,2025-10-12T05:00:00+00:00,7700000000002000023
obsessed 😂,en,8,user_2640,Travel & Places,2025-10-12T05:00:00+00:00,7700000000002000023
so cool,en,0,user_3027,Travel & Places,2025-10-11T23:00:00+00:00,7700000000002000023
this place is a dream,en,0,user_5530,Travel & Places,2025-10-11T00:00:00+00:00,7700000000002000023
this place is a dream,en,4,user_9993,Travel & Places,2025-10-11T16:00:00+00:00,7700000000002000023
this place is a dream 😍😭,en,6,user_7884,Travel & Places,2025-10-13T02:00:00+00:00,7700000000002000023
the views are unreal,en,0,user_2545,Travel & Places,2025-10-10T12:00:00+00:00,7700000000002000023
😭❤️,en,0,user_6916,Travel & Places,2025-10-13T04:00:00+00:00,7700000000002000023
the views are unreal 🔥,en,0,user_2701,Travel & Places,2025-10-12T04:00:00+00:00,7700000000002000023
travel goals fr 😍,en,27,user_4909,Travel & Places,2025-10-13T09:00:00+00:00,7700000000002000023
👏👏,en,8,user_4072,Travel & Places,2025-10-12T05:00:00+00:00,7700000000002000023
want to visit so bad,en,2,user_4153,Travel & Places,2025-10-12T16:00:00+00:00,7700000000002000023
travel vlog please,en,0,user_5713,Travel & Places,2025-10-12T20:00:00+00:00,7700000000002000023
lol,en,0,user_9153,Travel & Places,2025-10-11T11:00:00+00:00,7700000000002000023
travel goals fr,en,3,user_3100,Travel & Places,2025-10-10T01:00:00+00:00,7700000000002000023
🤩✨,en,0,user_5076,Travel & Places,2025-10-13T02:00:00+00:00,7700000000002000023
adding this to my list,en,3,user_2182,Travel & Places,2025-10-10T17:00:00+00:00,7700000000002000023
travel vlog please 👏,en,3,user_2814,Travel & Places,2025-10-13T16:00:00+00:00,7700000000002000023
lol 😍💯,en,2,user_6326,Travel & Places,2025-10-13T18:00:00+00:00,7700000000002000023
how much did the trip cost,en,0,user_3390,Travel & Places,2025-10-12T05:00:00+00:00,7700000000002000023
travel vlog please,en,9,user_4977,Travel & Places,2025-10-11T03:00:00+00:00,7700000000002000023
the audio is a bit low on this one,en,3,user_8516,Travel & Places,2025-10-15T08:00:00+00:00,7700000000002000024
make a packing tips video 😍❤️,en,0,user_1225,Travel & Places,2025-10-15T20:00:00+00:00,7700000000002000024
this place is a dream ✨🙌,en,0,user_5515,Travel & Places,2025-10-15T13:00:00+00:00,7700000000002000024
the views are unreal 😭,en,0,user_4840,Travel & Places,2025-10-15T14:00:00+00:00,7700000000002000024
video is too short make it longer,en,0,user_3370,Travel & Places,2025-10-16T11:00:00+00:00,7700000000002000024
this made my day,en,2,user_9462,Travel & Places,2025-10-13T15:00:00+00:00,7700000000002000024
want to visit so bad ❤️,en,0,user_5002,Travel & Places,2025-10-14T16:00:00+00:00,7700000000002000024
this place is a dream,en,5,user_9143,Travel & Places,2025-10-16T14:00:00+00:00,7700000000002000024
yes 👏🔥,en,0,user_2777,Travel & Places,2025-10-15T20:00:00+00:00,7700000000002000024
make a packing tips video 👏🙌,en,3,user_6847,Travel & Places,2025-10-16T22:00:00+00:00,7700000000002000024
travel vlog please,en,0,user_6507,Travel & Places,2025-10-13T13:00:00+00:00,7700000000002000024
video is too short make it longer,en,0,user_8058,Travel & Places,2025-10-14T22:00:00+00:00,7700000000002000024
omg ❤️,en,5,user_8652,Travel & Places,2025-10-16T00:00:00+00:00,7700000000002000024
want to visit so bad 💯❤️,en,0,user_7076,Travel & Places,2025-10-15T05:00:00+00:00,7700000000002000024
yes,en,0,user_5594,Travel & Places,2025-10-13T13:00:00+00:00,7700000000002000024
travel goals fr,en,0,user_4878,Travel & Places,2025-10-16T11:00:00+00:00,7700000000002000024
adding this to my list 👏🙌,en,1,user_9020,Travel & Places,2025-10-20T09:00:00+00:00,7700000000002000025
the views are unreal 🤩,en,0,user_7997,Travel & Places,2025-10-18T04:00:00+00:00,7700000000002000025
how much did the trip cost,en,0,user_3691,Travel & Places,2025-10-20T18:00:00+00:00,7700000000002000025
this place is a dream 😍😂,en,0,user_1740,Travel & Places,2025-10-17T04:00:00+00:00,7700000000002000025
fire 😭🙌,en,0,user_3203,Travel & Places,2025-10-20T22:00:00+00:00,7700000000002000025
fire,en,2,user_8074,Travel & Places,2025-10-17T05:00:00+00:00,7700000000002000025
adding this to my list,en,0,user_7136,Travel & Places,2025-10-17T20:00:00+00:00,7700000000002000025
travel goals fr ❤️,en,0,user_2776,Travel & Places,2025-10-17T05:00:00+00:00,7700000000002000025
love 😂😍,en,28,user_4532,Travel & Places,2025-10-19T08:00:00+00:00,7700000000002000025
make a packing tips video 🙌🤩,en,1,user_4215,Travel & Places,2025-10-19T10:00:00+00:00,7700000000002000025
