Comment Text,Comment Language,Comment Like Count,Author Nickname,video_type,comment_date,video_id
obsessed,en,3,user_5835,Engagement / Growth,2025-09-09T20:00:00+00:00,7700000000001000011
put this on streaming please,en,0,user_2437,Engagement / Growth,2025-09-11T16:00:00+00:00,7700000000001000011
spit more bars like this,en,0,user_9614,Engagement / Growth,2025-09-10T12:00:00+00:00,7700000000001000011
underrated fr,en,2,user_6883,Engagement / Growth,2025-09-10T08:00:00+00:00,7700000000001000011
chorus stuck in my head,en,0,user_9231,Engagement / Growth,2025-09-11T14:00:00+00:00,7700000000001000011
when is the album coming,en,0,user_4588,Engagement / Growth,2025-09-10T18:00:00+00:00,7700000000001000011
flow is crazy,en,14,user_5060,Engagement / Growth,2025-09-13T22:00:00+00:00,7700000000001000012
so cool,en,3,user_1916,Engagement / Growth,2025-09-15T13:00:00+00:00,7700000000001000012
put this on spotify now,en,0,user_3846,Engagement / Growth,2025-09-13T05:00:00+00:00,7700000000001000012
love,en,3,user_6878,Engagement / Growth,2025-09-12T23:00:00+00:00,7700000000001000012
this made my day,en,0,user_3328,Engagement / Growth,2025-09-15T04:00:00+00:00,7700000000001000012
chorus stuck in my head,en,0,user_3876,Engagement / Growth,2025-09-15T01:00:00+00:00,7700000000001000012
yes,en,0,user_4584,Engagement / Growth,2025-09-14T15:00:00+00:00,7700000000001000012
fire track,en,0,user_4300,Engagement / Growth,2025-09-12T03:00:00+00:00,7700000000001000012
when is the album coming,en,10,user_6301,Engagement / Growth,2025-09-12T17:00:00+00:00,7700000000001000012
obsessed,en,1,user_2817,Engagement / Growth,2025-09-12T08:00:00+00:00,7700000000001000012
this beat is hard,en,0,user_7481,Engagement / Growth,2025-09-14T20:00:00+00:00,7700000000001000012
same,en,0,user_3580,Engagement / Growth,2025-09-15T04:00:00+00:00,7700000000001000012
chorus stuck in my head,en,1,user_6846,Engagement / Growth,2025-09-15T22:00:00+00:00,7700000000001000012
bars,en,0,user_5825,Engagement / Growth,2025-09-13T05:00:00+00:00,7700000000001000012
yes,en,8,user_7415,Engagement / Growth,2025-09-12T17:00:00+00:00,7700000000001000012
obsessed,en,0,user_4619,Engagement / Growth,2025-09-15T01:00:00+00:00,7700000000001000012
chorus stuck in my head,en,0,user_2274,Engagement / Growth,2025-09-15T10:00:00+00:00,7700000000001000012
do a remix with afrobeats,en,0,user_2453,Engagement / Growth,2025-09-13T07:00:00+00:00,7700000000001000012
mad talent,en,0,user_5345,Engagement / Growth,2025-09-15T19:00:00+00:00,7700000000001000012
wow,en,0,user_2770,Engagement / Growth,2025-09-13T03:00:00+00:00,7700000000001000012
fire,en,0,user_7875,Engagement / Growth,2025-09-15T21:00:00+00:00,7700000000001000012
chorus stuck in my head,en,6,user_9946,Engagement / Growth,2025-09-12T22:00:00+00:00,7700000000001000012
goals,en,3,user_4695,Engagement / Growth,2025-09-14T01:00:00+00:00,7700000000001000012
the audio is a bit low on this one,en,0,user_6221,Engagement / Growth,2025-09-12T21:00:00+00:00,7700000000001000012
this beat is hard,en,0,user_7151,Engagement / Growth,2025-09-13T10:00:00+00:00,7700000000001000012
underrated fr,en,4,user_6536,Engagement / Growth,2025-09-12T21:00:00+00:00,7700000000001000012
wow,en,0,user_4112,Engagement / Growth,2025-09-16T08:00:00+00:00,7700000000001000013
underrated fr,en,0,user_5612,Engagement / Growth,2025-09-16T05:00:00+00:00,7700000000001000013
yes,en,0,user_9043,Engagement / Growth,2025-09-15T15:00:00+00:00,7700000000001000013
yes,en,0,user_5825,Engagement / Growth,2025-09-14T20:00:00+00:00,7700000000001000013
chorus stuck in my head,en,0,user_1421,Engagement / Growth,2025-09-17T13:00:00+00:00,7700000000001000013
same,en,26,user_2892,Engagement / Growth,2025-09-15T03:00:00+00:00,7700000000001000013
chorus stuck in my head,en,0,user_5341,Engagement / Growth,2025-09-15T16:00:00+00:00,7700000000001000013
put this on spotify now,en,0,user_7249,Engagement / Growth,2025-09-14T12:00:00+00:00,7700000000001000013
yes,en,0,user_8619,Engagement / Growth,2025-09-16T00:00:00+00:00,7700000000001000013
same,en,0,user_3476,Engagement / Growth,2025-09-15T10:00:00+00:00,7700000000001000013
this beat is hard,en,3,user_7782,Engagement / Growth,2025-09-17T18:00:00+00:00,7700000000001000013
yes,en,3,user_7858,Engagement / Growth,2025-09-17T04:00:00+00:00,7700000000001000013
chorus stuck in my head,en,0,user_4860,Engagement / Growth,2025-09-16T21:00:00+00:00,7700000000001000013
spit more bars like this,en,9,user_1568,Engagement / Growth,2025-09-16T13:00:00+00:00,7700000000001000013
underrated fr,en,3,user_3415,Engagement / Growth,2025-09-16T17:00:00+00:00,7700000000001000013
chorus stuck in my head,en,0,user_3738,Engagement / Growth,2025-09-14T16:00:00+00:00,7700000000001000013
bars,en,0,user_2283,Engagement / Growth,2025-09-15T04:00:00+00:00,7700000000001000013
when is the album coming,en,2,user_6238,Engagement / Growth,2025-09-17T16:00:00+00:00,7700000000001000013
this beat is hard,en,0,user_7510,Engagement / Growth,2025-09-17T22:00:00+00:00,7700000000001000013
do a remix with afrobeats,en,0,user_1202,Engagement / Growth,2025-09-16T23:00:00+00:00,7700000000001000013
underrated fr,en,1,user_7790,Engagement / Growth,2025-09-17T18:00:00+00:00,7700000000001000013
obsessed,en,0,user_2641,Engagement / Growth,2025-09-14T20:00:00+00:00,7700000000001000013
this beat is hard,en,3,user_6633,Engagement / Growth,2025-09-14T14:00:00+00:00,7700000000001000013
no way,en,0,user_8750,Engagement / Growth,2025-09-16T05:00:00+00:00,7700000000001000013
fire,en,0,user_7581,Engagement / Growth,2025-09-14T05:00:00+00:00,7700000000001000013
do a remix with afrobeats,en,1,user_8785,Engagement / Growth,2025-09-14T05:00:00+00:00,7700000000001000013
fire track,en,0,user_5965,Engagement / Growth,2025-09-15T11:00:00+00:00,7700000000001000013
this made my day,en,0,user_6257,Engagement / Growth,2025-09-19T06:00:00+00:00,7700000000001000014
this beat is hard,en,0,user_4463,Engagement / Growth,2025-09-19T11:00:00+00:00,7700000000001000014
underrated fr,en,10,user_1920,Engagement / Growth,2025-09-20T05:00:00+00:00,7700000000001000014
this beat is hard,en,0,user_9303,Engagement / Growth,2025-09-20T18:00:00+00:00,7700000000001000014
so cool,en,4,user_3846,Engagement / Growth,2025-09-20T04:00:00+00:00,7700000000001000014
flow is crazy,en,1,user_1541,Engagement / Growth,2025-09-19T01:00:00+00:00,7700000000001000014
love,en,2,user_7035,Engagement / Growth,2025-09-20T11:00:00+00:00,7700000000001000014
this beat is hard,en,1,user_7102,Engagement / Growth,2025-09-20T12:00:00+00:00,7700000000001000014
bars,en,26,user_6730,Engagement / Growth,2025-09-20T15:00:00+00:00,7700000000001000014
same,en,3,user_2480,Engagement / Growth,2025-09-19T21:00:00+00:00,7700000000001000014
yes,en,0,user_4511,Engagement / Growth,2025-09-19T13:00:00+00:00,7700000000001000014
flow is crazy,en,0,user_7709,Engagement / Growth,2025-09-19T05:00:00+00:00,7700000000001000014
no way,en,0,user_3167,Engagement / Growth,2025-09-20T18:00:00+00:00,7700000000001000014
yes,en,0,user_6004,Engagement / Growth,2025-09-21T11:00:00+00:00,7700000000001000014
this one different,en,0,user_7168,Engagement / Growth,2025-09-21T20:00:00+00:00,7700000000001000014
video is too short make it longer,en,0,user_9530,Engagement / Growth,2025-09-19T21:00:00+00:00,7700000000001000014
drop the full track,en,0,user_7131,Engagement / Growth,2025-09-21T08:00:00+00:00,7700000000001000014
this one different,en,0,user_2771,Engagement / Growth,2025-09-21T00:00:00+00:00,7700000000001000014
same,en,2,user_5278,Engagement / Growth,2025-09-20T14:00:00+00:00,7700000000001000014
do a remix with afrobeats,en,3,user_1417,Engagement / Growth,2025-09-23T05:00:00+00:00,7700000000001000015
the captions are hard to read,en,0,user_7857,Engagement / Growth,2025-09-23T12:00:00+00:00,7700000000001000015
drop the full track,en,0,user_4111,Engagement / Growth,2025-09-22T04:00:00+00:00,7700000000001000015
flow is crazy,en,3,user_8794,Engagement / Growth,2025-09-21T20:00:00+00:00,7700000000001000015
do a remix with afrobeats,en,3,user_3967,Engagement / Growth,2025-09-23T14:00:00+00:00,7700000000001000015
omg,en,3,user_3999,Engagement / Growth,2025-09-21T14:00:00+00:00,7700000000001000015
this beat is hard,en,0,user_4659,Engagement / Growth,2025-09-23T16:00:00+00:00,7700000000001000015
put this on spotify now,en,2,user_7089,Engagement / Growth,2025-09-24T00:00:00+00:00,7700000000001000015
chorus stuck in my head,en,7,user_1879,Engagement / Growth,2025-09-21T10:00:00+00:00,7700000000001000015
this beat is hard,en,0,user_4187,Engagement / Growth,2025-09-23T10:00:00+00:00,7700000000001000015
no way,en,0,user_5888,Engagement / Growth,2025-09-22T17:00:00+00:00,7700000000001000015
omg,en,0,user_4281,Engagement / Growth,2025-09-22T05:00:00+00:00,7700000000001000015
put this on streaming please,en,7,user_3346,Engagement / Growth,2025-09-21T20:00:00+00:00,7700000000001000015
bars,en,2,user_6449,Engagement / Growth,2025-09-21T17:00:00+00:00,7700000000001000015
mad talent,en,1,user_8406,Engagement / Growth,2025-09-23T09:00:00+00:00,7700000000001000015
omg,en,0,user_3595,Engagement / Growth,2025-09-21T12:00:00+00:00,7700000000001000015
this beat is hard,en,0,user_8105,Engagement / Growth,2025-09-22T15:00:00+00:00,7700000000001000015
spit more bars like this,en,23,user_1076,Engagement / Growth,2025-09-23T10:00:00+00:00,7700000000001000015
mad talent,en,21,user_9700,Engagement / Growth,2025-09-20T05:00:00+00:00,7700000000001000015
yes,en,1,user_4707,Engagement / Growth,2025-09-21T01:00:00+00:00,7700000000001000015
this one different,en,0,user_7284,Engagement / Growth,2025-09-23T17:00:00+00:00,7700000000001000015
bars,en,0,user_1749,Engagement / Growth,2025-09-22T17:00:00+00:00,7700000000001000015
chorus stuck in my head,en,3,user_9587,Engagement / Growth,2025-09-21T15:00:00+00:00,7700000000001000015
when is the album coming,en,0,user_9031,Engagement / Growth,2025-09-21T20:00:00+00:00,7700000000001000015
bars,en,10,user_7609,Engagement / Growth,2025-09-21T22:00:00+00:00,7700000000001000015
this made my day,en,17,user_1359,Engagement / Growth,2025-09-20T03:00:00+00:00,7700000000001000015
this beat is hard,en,0,user_1612,Engagement / Growth,2025-09-23T04:00:00+00:00,7700000000001000015
this one different,en,3,user_1796,Engagement / Growth,2025-09-22T01:00:00+00:00,7700000000001000015
this beat is hard,en,1,user_1790,Engagement / Growth,2025-09-23T05:00:00+00:00,7700000000001000015
goals,en,0,user_9966,Engagement / Growth,2025-09-23T17:00:00+00:00,7700000000001000015
drop the full track,en,2,user_3247,Engagement / Growth,2025-09-24T02:00:00+00:00,7700000000001000016
this beat is hard,en,0,user_2928,Engagement / Growth,2025-09-26T06:00:00+00:00,7700000000001000016
wow,en,0,user_4272,Engagement / Growth,2025-09-25T13:00:00+00:00,7700000000001000016
flow is crazy,en,0,user_7713,Engagement / Growth,2025-09-25T10:00:00+00:00,7700000000001000016
so cool,en,0,user_4402,Engagement / Growth,2025-09-25T14:00:00+00:00,7700000000001000016
mad talent,en,0,user_1208,Engagement / Growth,2025-09-27T17:00:00+00:00,7700000000001000016
wow,en,3,user_9095,Engagement / Growth,2025-09-27T14:00:00+00:00,7700000000001000016
underrated fr,en,0,user_2659,Engagement / Growth,2025-09-24T20:00:00+00:00,7700000000001000016
chorus stuck in my head,en,20,user_5327,Engagement / Growth,2025-09-25T09:00:00+00:00,7700000000001000016
omg,en,10,user_5760,Engagement / Growth,2025-09-26T12:00:00+00:00,7700000000001000016
mad talent,en,0,user_2898,Engagement / Growth,2025-09-25T23:00:00+00:00,7700000000001000016
fire track,en,0,user_3267,Engagement / Growth,2025-09-24T13:00:00+00:00,7700000000001000016
mad talent,en,0,user_8171,Engagement / Growth,2025-09-27T13:00:00+00:00,7700000000001000016
this made my day,en,0,user_6615,Engagement / Growth,2025-09-27T08:00:00+00:00,7700000000001000016
fire,en,19,user_7319,Engagement / Growth,2025-09-25T00:00:00+00:00,7700000000001000016
put this on spotify now,en,1,user_2852,Engagement / Growth,2025-09-27T17:00:00+00:00,7700000000001000016
fire track,en,16,user_2699,Engagement / Growth,2025-09-24T17:00:00+00:00,7700000000001000016
chorus stuck in my head,en,3,user_8178,Engagement / Growth,2025-09-26T06:00:00+00:00,7700000000001000016
mad talent,en,3,user_3140,Engagement / Growth,2025-09-25T00:00:00+00:00,7700000000001000016
this beat is hard,en,7,user_1753,Engagement / Growth,2025-09-26T14:00:00+00:00,7700000000001000016
love,en,0,user_9598,Engagement / Growth,2025-09-24T09:00:00+00:00,7700000000001000016
flow is crazy,en,21,user_9504,Engagement / Growth,2025-09-28T00:00:00+00:00,7700000000001000016
this beat is hard,en,0,user_5072,Engagement / Growth,2025-09-26T19:00:00+00:00,7700000000001000016
spit more bars like this,en,0,user_1894,Engagement / Growth,2025-09-26T14:00:00+00:00,7700000000001000016
bars,en,0,user_8688,Engagement / Growth,2025-09-24T02:00:00+00:00,7700000000001000016
this beat is hard,en,2,user_4946,Engagement / Growth,2025-09-26T16:00:00+00:00,7700000000001000016
fire track,en,0,user_7203,Engagement / Growth,2025-09-25T19:00:00+00:00,7700000000001000016
this beat is hard,en,0,user_8341,Engagement / Growth,2025-09-26T04:00:00+00:00,7700000000001000016
fire,en,0,user_9996,Engagement / Growth,2025-09-30T12:00:00+00:00,7700000000001000017
this one different,en,8,user_4389,Engagement / Growth,2025-09-27T01:00:00+00:00,7700000000001000017
mad talent,en,0,user_1889,Engagement / Growth,2025-09-30T12:00:00+00:00,7700000000001000017
mad talent,en,0,user_8751,Engagement / Growth,2025-09-28T05:00:00+00:00,7700000000001000017
chorus stuck in my head,en,0,user_4633,Engagement / Growth,2025-09-30T20:00:00+00:00,7700000000001000017
do a remix with afrobeats,en,0,user_7125,Engagement / Growth,2025-09-27T01:00:00+00:00,7700000000001000017
omg,en,0,user_7704,Engagement / Growth,2025-09-30T18:00:00+00:00,7700000000001000017
lol,en,0,user_7437,Engagement / Growth,2025-09-27T14:00:00+00:00,7700000000001000017
video is too short make it longer,en,1,user_7790,Engagement / Growth,2025-09-28T04:00:00+00:00,7700000000001000017
this beat is hard,en,2,user_8493,Engagement / Growth,2025-09-27T06:00:00+00:00,7700000000001000017
underrated fr,en,0,user_9172,Engagement / Growth,2025-09-30T13:00:00+00:00,7700000000001000017
fire track,en,0,user_8091,Engagement / Growth,2025-09-27T01:00:00+00:00,7700000000001000017
the music is louder than your voice,en,1,user_3845,Engagement / Growth,2025-09-30T03:00:00+00:00,7700000000001000017
this beat is hard,en,0,user_6273,Engagement / Growth,2025-09-30T22:00:00+00:00,7700000000001000017
put this on spotify now,en,18,user_5482,Engagement / Growth,2025-09-29T17:00:00+00:00,7700000000001000017
this one different,en,0,user_3185,Engagement / Growth,2025-09-29T03:00:00+00:00,7700000000001000017
put this on streaming please,en,0,user_9975,Engagement / Growth,2025-09-27T18:00:00+00:00,7700000000001000017
underrated fr,en,1,user_4435,Engagement / Growth,2025-09-28T17:00:00+00:00,7700000000001000017
mad talent,en,5,user_3913,Engagement / Growth,2025-09-30T08:00:00+00:00,7700000000001000017
mad talent,en,2,user_8870,Engagement / Growth,2025-09-29T17:00:00+00:00,7700000000001000017
put this on spotify now,en,3,user_5684,Engagement / Growth,2025-09-30T03:00:00+00:00,7700000000001000017
underrated fr,en,0,user_7240,Engagement / Growth,2025-09-29T07:00:00+00:00,7700000000001000017
yes,en,0,user_3636,Engagement / Growth,2025-09-27T19:00:00+00:00,7700000000001000017
bars,en,3,user_5835,Engagement / Growth,2025-09-28T13:00:00+00:00,7700000000001000017
fire track,en,0,user_8415,Engagement / Growth,2025-09-28T03:00:00+00:00,7700000000001000017
underrated fr,en,9,user_7371,Engagement / Growth,2025-09-27T14:00:00+00:00,7700000000001000017
this one different,en,1,user_7251,Engagement / Growth,2025-09-28T07:00:00+00:00,7700000000001000017
do a remix with afrobeats,en,12,user_1212,Engagement / Growth,2025-09-29T02:00:00+00:00,7700000000001000017
obsessed,en,10,user_8259,Engagement / Growth,2025-10-01T00:00:00+00:00,7700000000001000017
flow is crazy,en,1,user_5819,Engagement / Growth,2025-10-03T04:00:00+00:00,7700000000001000018
no way,en,0,user_3847,Engagement / Growth,2025-10-02T10:00:00+00:00,7700000000001000018
put this on spotify now,en,0,user_5572,Engagement / Growth,2025-10-03T23:00:00+00:00,7700000000001000018
omg,en,0,user_5178,Engagement / Growth,2025-10-03T00:00:00+00:00,7700000000001000018
when is the album coming,en,0,user_6285,Engagement / Growth,2025-09-30T01:00:00+00:00,7700000000001000018
no way,en,3,user_5934,Engagement / Growth,2025-10-03T05:00:00+00:00,7700000000001000018
underrated fr,en,0,user_6207,Engagement / Growth,2025-10-02T15:00:00+00:00,7700000000001000018
omg,en,0,user_9276,Engagement / Growth,2025-10-02T20:00:00+00:00,7700000000001000018
put this on streaming please,en,0,user_6724,Engagement / Growth,2025-09-30T21:00:00+00:00,7700000000001000018
mad talent,en,0,user_5809,Engagement / Growth,2025-10-01T05:00:00+00:00,7700000000001000018
underrated fr,en,0,user_1144,Engagement / Growth,2025-10-01T04:00:00+00:00,7700000000001000018
chorus stuck in my head,en,0,user_4994,Engagement / Growth,2025-09-30T15:00:00+00:00,7700000000001000018
mad talent,en,0,user_2857,Engagement / Growth,2025-09-30T06:00:00+00:00,7700000000001000018
this made my day,en,0,user_9468,Engagement / Growth,2025-10-02T02:00:00+00:00,7700000000001000018
underrated fr,en,0,user_1718,Engagement / Growth,2025-10-02T00:00:00+00:00,7700000000001000018
flow is crazy,en,0,user_2349,Engagement / Growth,2025-10-01T14:00:00+00:00,7700000000001000018
so cool,en,0,user_2072,Engagement / Growth,2025-09-30T13:00:00+00:00,7700000000001000018
flow is crazy,en,7,user_2702,Engagement / Growth,2025-10-01T03:00:00+00:00,7700000000001000018
put this on spotify now,en,1,user_3519,Engagement / Growth,2025-10-01T03:00:00+00:00,7700000000001000018
the captions are hard to read,en,0,user_2200,Engagement / Growth,2025-09-30T04:00:00+00:00,7700000000001000018
same,en,0,user_4729,Engagement / Growth,2025-09-30T07:00:00+00:00,7700000000001000018
spit more bars like this,en,2,user_6183,Engagement / Growth,2025-10-01T10:00:00+00:00,7700000000001000018
drop the full track,en,0,user_2036,Engagement / Growth,2025-09-30T03:00:00+00:00,7700000000001000018
this beat is hard,en,0,user_9238,Engagement / Growth,2025-10-04T00:00:00+00:00,7700000000001000018
do a remix with afrobeats,en,2,user_8170,Engagement / Growth,2025-09-30T14:00:00+00:00,7700000000001000018
drop the full track,en,0,user_9740,Engagement / Growth,2025-10-02T01:00:00+00:00,7700000000001000018
fire,en,3,user_5832,Engagement / Growth,2025-10-01T05:00:00+00:00,7700000000001000018
no way,en,10,user_7113,Engagement / Growth,2025-10-03T10:00:00+00:00,7700000000001000018
underrated fr,en,0,user_1684,Engagement / Growth,2025-09-30T02:00:00+00:00,7700000000001000018
put this on spotify now,en,0,user_2394,Engagement / Growth,2025-09-30T01:00:00+00:00,7700000000001000018
underrated fr,en,0,user_4014,Engagement / Growth,2025-10-05T05:00:00+00:00,7700000000001000019
this one different,en,0,user_3971,Engagement / Growth,2025-10-04T05:00:00+00:00,7700000000001000019
fire track,en,8,user_8557,Engagement / Growth,2025-10-06T14:00:00+00:00,7700000000001000019
this one different,en,2,user_2608,Engagement / Growth,2025-10-06T11:00:00+00:00,7700000000001000019
chorus stuck in my head,en,22,user_3100,Engagement / Growth,2025-10-04T02:00:00+00:00,7700000000001000019
this beat is hard,en,0,user_2143,Engagement / Growth,2025-10-06T14:00:00+00:00,7700000000001000019
spit more bars like this,en,0,user_6008,Engagement / Growth,2025-10-04T01:00:00+00:00,7700000000001000019
mad talent,en,2,user_3762,Engagement / Growth,2025-10-06T17:00:00+00:00,7700000000001000019
when is the album coming,en,3,user_8145,Engagement / Growth,2025-10-03T01:00:00+00:00,7700000000001000019
bars,en,2,user_8863,Engagement / Growth,2025-10-04T12:00:00+00:00,7700000000001000019
do a remix with afrobeats,en,0,user_2783,Engagement / Growth,2025-10-05T12:00:00+00:00,7700000000001000019
this beat is hard,en,1,user_9824,Engagement / Growth,2025-10-03T23:00:00+00:00,7700000000001000019
no way,en,0,user_2235,Engagement / Growth,2025-10-04T02:00:00+00:00,7700000000001000019
fire track,en,3,user_7637,Engagement / Growth,2025-10-03T03:00:00+00:00,7700000000001000019
yes,en,0,user_9904,Engagement / Growth,2025-10-06T04:00:00+00:00,7700000000001000019
video is too short make it longer,en,0,user_4658,Engagement / Growth,2025-10-05T22:00:00+00:00,7700000000001000019
this one different,en,0,user_9210,Engagement / Growth,2025-10-06T04:00:00+00:00,7700000000001000019
love,en,0,user_4913,Engagement / Growth,2025-10-05T18:00:00+00:00,7700000000001000019
underrated fr,en,0,user_3608,Engagement / Growth,2025-10-06T07:00:00+00:00,7700000000001000019
bars,en,2,user_6878,Engagement / Growth,2025-10-03T23:00:00+00:00,7700000000001000019
goals,en,0,user_5331,Engagement / Growth,2025-10-03T06:00:00+00:00,7700000000001000019
fire track,en,0,user_6309,Engagement / Growth,2025-10-08T13:00:00+00:00,7700000000001000020
underrated fr,en,2,user_5314,Engagement / Growth,2025-10-06T14:00:00+00:00,7700000000001000020
bars,en,0,user_7201,Engagement / Growth,2025-10-09T03:00:00+00:00,7700000000001000020
this beat is hard,en,0,user_7165,Engagement / Growth,2025-10-07T23:00:00+00:00,7700000000001000020
mad talent,en,2,user_8976,Engagement / Growth,2025-10-07T05:00:00+00:00,7700000000001000020
fire track,en,0,user_3276,Engagement / Growth,2025-10-08T14:00:00+00:00,7700000000001000020
wow,en,0,user_5600,Engagement / Growth,2025-10-08T09:00:00+00:00,7700000000001000020
omg,en,0,user_2938,Engagement / Growth,2025-10-07T04:00:00+00:00,7700000000001000020
love,en,2,user_8844,Engagement / Growth,2025-10-09T13:00:00+00:00,7700000000001000020
omg,en,2,user_1367,Engagement / Growth,2025-10-08T14:00:00+00:00,7700000000001000020
obsessed,en,0,user_3207,Engagement / Growth,2025-10-07T08:00:00+00:00,7700000000001000020
bars,en,0,user_5231,Engagement / Growth,2025-10-09T09:00:00+00:00,7700000000001000020
put this on spotify now,en,0,user_1305,Engagement / Growth,2025-10-07T00:00:00+00:00,7700000000001000020
this one different,en,5,user_8359,Engagement / Growth,2025-10-09T21:00:00+00:00,7700000000001000020
chorus stuck in my head,en,0,user_7730,Engagement / Growth,2025-10-09T06:00:00+00:00,7700000000001000020
obsessed,en,1,user_9369,Engagement / Growth,2025-10-09T05:00:00+00:00,7700000000001000020
no way,en,0,user_8429,Engagement / Growth,2025-10-07T10:00:00+00:00,7700000000001000020
flow is crazy,en,0,user_3166,Engagement / Growth,2025-10-09T05:00:00+00:00,7700000000001000020
so cool,en,8,user_7877,Engagement / Growth,2025-10-06T14:00:00+00:00,7700000000001000020
bars,en,0,user_1639,Engagement / Growth,2025-10-06T20:00:00+00:00,7700000000001000020
this beat is hard,en,0,user_3135,Engagement / Growth,2025-10-08T21:00:00+00:00,7700000000001000020
fire track,en,10,user_8069,Engagement / Growth,2025-10-09T06:00:00+00:00,7700000000001000020
drop the full track,en,2,user_4759,Engagement / Growth,2025-10-08T19:00:00+00:00,7700000000001000020
put this on spotify now,en,0,user_2600,Engagement / Growth,2025-10-08T14:00:00+00:00,7700000000001000020
put this on spotify now,en,0,user_1089,Engagement / Growth,2025-10-11T05:00:00+00:00,7700000000001000021
fire track,en,0,user_2930,Engagement / Growth,2025-10-11T19:00:00+00:00,7700000000001000021
no way,en,0,user_6175,Engagement / Growth,2025-10-10T19:00:00+00:00,7700000000001000021
when is the album coming,en,0,user_5155,Engagement / Growth,2025-10-10T05:00:00+00:00,7700000000001000021
put this on spotify now,en,0,user_5514,Engagement / Growth,2025-10-09T10:00:00+00:00,7700000000001000021
when is the album coming,en,0,user_8904,Engagement / Growth,2025-10-11T16:00:00+00:00,7700000000001000021
put this on streaming please,en,0,user_6024,Engagement / Growth,2025-10-08T23:00:00+00:00,7700000000001000021
spit more bars like this,en,3,user_2951,Engagement / Growth,2025-10-11T02:00:00+00:00,7700000000001000021
this made my day,en,4,user_4513,Engagement / Growth,2025-10-12T00:00:00+00:00,7700000000001000021
do a remix with afrobeats,en,3,user_1852,Engagement / Growth,2025-10-10T18:00:00+00:00,7700000000001000021
drop the full track,en,1,user_8727,Engagement / Growth,2025-10-08T21:00:00+00:00,7700000000001000021
drop the full track,en,0,user_7075,Engagement / Growth,2025-10-11T05:00:00+00:00,7700000000001000021
put this on spotify now,en,7,user_9536,Engagement / Growth,2025-10-08T11:00:00+00:00,7700000000001000021
fire track,en,10,user_3871,Engagement / Growth,2025-10-09T13:00:00+00:00,7700000000001000021
the audio is a bit low on this one,en,0,user_9489,Engagement / Growth,2025-10-11T10:00:00+00:00,7700000000001000021
obsessed,en,0,user_4795,Engagement / Growth,2025-10-09T13:00:00+00:00,7700000000001000021
yes,en,0,user_1004,Engagement / Growth,2025-10-11T07:00:00+00:00,7700000000001000021
same,en,2,user_7474,Engagement / Growth,2025-10-08T21:00:00+00:00,7700000000001000021
underrated fr,en,0,user_2124,Engagement / Growth,2025-10-10T04:00:00+00:00,7700000000001000021
underrated fr,en,6,user_6693,Engagement / Growth,2025-10-08T12:00:00+00:00,7700000000001000021
lol,en,0,user_7618,Engagement / Growth,2025-10-09T12:00:00+00:00,7700000000001000021
omg,en,0,user_2744,Engagement / Growth,2025-10-11T02:00:00+00:00,7700000000001000021
this one different,en,2,user_8923,Engagement / Growth,2025-10-14T21:00:00+00:00,7700000000001000022
chorus stuck in my head,en,3,user_1448,Engagement / Growth,2025-10-13T08:00:00+00:00,7700000000001000022
wow,en,0,user_4610,Engagement / Growth,2025-10-14T14:00:00+00:00,7700000000001000022
mad talent,en,0,user_6785,Engagement / Growth,2025-10-15T15:00:00+00:00,7700000000001000022
this one different,en,0,user_2523,Engagement / Growth,2025-10-14T19:00:00+00:00,7700000000001000022
mad talent,en,0,user_3924,Engagement / Growth,2025-10-14T04:00:00+00:00,7700000000001000022
when is the album coming,en,6,user_3994,Engagement / Growth,2025-10-14T13:00:00+00:00,7700000000001000022
flow is crazy,en,0,user_4271,Engagement / Growth,2025-10-16T00:00:00+00:00,7700000000001000022
this one different,en,0,user_4322,Engagement / Growth,2025-10-13T07:00:00+00:00,7700000000001000022
mad talent,en,0,user_2747,Engagement / Growth,2025-10-13T08:00:00+00:00,7700000000001000022
chorus stuck in my head,en,3,user_1692,Engagement / Growth,2025-10-12T16:00:00+00:00,7700000000001000022
do a remix with afrobeats,en,0,user_5501,Engagement / Growth,2025-10-14T14:00:00+00:00,7700000000001000022
so cool,en,0,user_4638,Engagement / Growth,2025-10-14T15:00:00+00:00,7700000000001000022
so cool,en,2,user_9859,Engagement / Growth,2025-10-15T02:00:00+00:00,7700000000001000022
put this on spotify now,en,10,user_3863,Engagement / Growth,2025-10-12T05:00:00+00:00,7700000000001000022
underrated fr,en,0,user_1137,Engagement / Growth,2025-10-14T11:00:00+00:00,7700000000001000022
put this on spotify now,en,0,user_6331,Engagement / Growth,2025-10-12T02:00:00+00:00,7700000000001000022
this one different,en,0,user_5306,Engagement / Growth,2025-10-13T23:00:00+00:00,7700000000001000022
obsessed,en,0,user_4013,Engagement / Growth,2025-10-13T07:00:00+00:00,7700000000001000022
spit more bars like this,en,2,user_6981,Engagement / Growth,2025-10-14T16:00:00+00:00,7700000000001000022
omg,en,0,user_4744,Engagement / Growth,2025-10-14T04:00:00+00:00,7700000000001000022
flow is crazy,en,0,user_7240,Engagement / Growth,2025-10-12T13:00:00+00:00,7700000000001000022
the music is louder than your voice,en,0,user_6172,Engagement / Growth,2025-10-16T06:00:00+00:00,7700000000001000023
put this on streaming please,en,4,user_7527,Engagement / Growth,2025-10-16T15:00:00+00:00,7700000000001000023
