comment_id,video_id,comment_text,like_count,author_username,comment_date,scraped_at,original_text,language
7407549807987147526,7407522673913335073,Follow me I’ll follow back,10,olaoluwaadegbite13,2024-08-26T20:36:40+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407563572828652321,7407522673913335073,FOLLOWING ANYONE WHO FOLLOWS MY PAGE❤️,9,seasidedoodles1,2024-08-26T21:30:04+00:00,2026-05-26T21:57:34.587602+00:00,FOLLOWING ANYONE WHO FOLLOWS MY PAGE❤️,de
7407571022645461792,7407522673913335073,Teamwork 🌹🌹,8,sev_dam5,2024-08-26T21:58:56+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407593032391312161,7407522673913335073,Teamwork 🥰🥰🥰,6,chefcol8,2024-08-26T23:24:39+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407646559240405806,7407522673913335073,❤️❤️respect,5,hutkoemhuor168,2024-08-27T02:53:09+00:00,2026-05-26T21:57:34.587602+00:00,❤️❤️respect,es
7407679442229592864,7407522673913335073,Teamwork 💐,5,dorama1111,2024-08-27T04:59:48+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407678102678127392,7407522673913335073,Give me follow i follow you back 100% As Soon As possible road to 10k,5,alsokatsu,2024-08-27T04:55:03+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407642582170354448,7407522673913335073,Love this💕,5,carriestravelmemoirs,2024-08-27T02:36:40+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407590287675818784,7407522673913335073,Teamwork,5,mimiblend0,2024-08-26T23:13:50+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407685425333125920,7407522673913335073,Teamwork,4,.bs_david,2024-08-27T05:23:17+00:00,2026-05-26T21:57:34.587602+00:00,,en
7407698745929892641,7407522673913335073,teamwork,3,ruigsm,2024-08-27T06:14:40+00:00,2026-05-26T21:57:34.587602+00:00,,en
7423486878525522693,7407205327734574368,teamwork,0,joabbrian_,2024-10-08T19:20:38+00:00,2026-05-26T21:57:52.145094+00:00,,en
7407161053891986209,7407148007440813344,Don’t sleep with your make up on 🙈,1,lisaslittlelife.x,2024-08-25T19:28:06+00:00,2026-05-26T21:58:11.947698+00:00,,en
7406704806553191200,7406652245649001761,💜💜💜,0,fisco119,2024-08-24T13:57:33+00:00,2026-05-26T21:58:29.776565+00:00,,en
7406677696987923233,7406652245649001761,💝💝💝,0,altafforyou,2024-08-24T12:12:27+00:00,2026-05-26T21:58:29.776565+00:00,,en
7406654110009951009,7406652245649001761,👍👍👍,0,amanda.crisp20,2024-08-24T10:40:55+00:00,2026-05-26T21:58:29.776565+00:00,,en
7406376717781484321,7406374777725701408,Teamwork 😎,8,chefcol8,2024-08-23T16:44:25+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406379429566153505,7406374777725701408,Teamwork,8,sirenspaces,2024-08-23T16:54:59+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406387009822425889,7406374777725701408,Teamwork and I love ICE Coffee🥰🥰,7,martintrk38,2024-08-23T17:24:24+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406376055411311393,7406374777725701408,🌸🌸🌸,6,freesoul11112,2024-08-23T16:41:50+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406376428399280929,7406374777725701408,Ice coffee?👍,6,channamasala2,2024-08-23T16:43:18+00:00,2026-05-26T21:58:48.134767+00:00,Eiskaffee?👍,de
7406397592470487841,7406374777725701408,Teamwork! Like 6 of my videos and I‘ll like 10 of yours 🥰,6,traveltheworldwithmaria,2024-08-23T18:05:24+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406388720981148448,7406374777725701408,Yesss,4,gazzellita,2024-08-23T17:31:01+00:00,2026-05-26T21:58:48.134767+00:00,Yesss,fi
7406419057463837472,7406374777725701408,plz plz follow me I follow back everyone 🙏🙏🥺🥺🥺,3,ugc_aisya,2024-08-23T19:28:44+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406459580475687722,7406374777725701408,Here to support #roadto10k Teamwork 🦋,1,jeinamb,2024-08-23T22:06:49+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406485668106846982,7406374777725701408,💯🔥💪,1,scraphawkscrapyyy0,2024-08-23T23:47:14+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406592008720827168,7406374777725701408,Teamwork ❤️,1,liveandbeyond,2024-08-24T06:40:06+00:00,2026-05-26T21:58:48.134767+00:00,,en
7406595494846120736,7406374777725701408,Teamwork,1,annasiudak_,2024-08-24T06:53:36+00:00,2026-05-26T21:58:48.134767+00:00,,en
7407046936194614021,7406374777725701408,teamwork,0,queengyolhines,2024-08-25T12:05:14+00:00,2026-05-26T21:58:48.134767+00:00,,en
7407070806156084014,7406374777725701408,🥰,0,cmiller_ssahm,2024-08-25T13:39:16+00:00,2026-05-26T21:58:48.134767+00:00,,en
7408068271138128672,7406374777725701408,Real,0,bonny1188,2024-08-28T06:08:39+00:00,2026-05-26T21:58:48.134767+00:00,Real,ro
7405916408511873824,7405886341747117344,Teamwork 🫡,14,tucatek,2024-08-22T10:58:17+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405917665321239329,7405886341747117344,Teamwork 🌸,14,liveandbeyond,2024-08-22T11:03:02+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405910764316345093,7405886341747117344,teamwork,12,alexkemboi123,2024-08-22T10:36:21+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405912416011535137,7405886341747117344,Hello there~ ❤️🌹,12,valentinooverlord1,2024-08-22T10:42:49+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405910875980612385,7405886341747117344,Supported🖤🖤 please can you repost one of my videos back 🙏,10,dollsbeautybay,2024-08-22T10:36:43+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405939951033926433,7405886341747117344,teamwork 🥰,9,michelle..g.g,2024-08-22T12:29:59+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405932731690222368,7405886341747117344,let’s gooooo🦋🦋❤️❤️,8,stefano_favaretto,2024-08-22T12:01:36+00:00,2026-05-26T21:59:05.682278+00:00,let’s gooooo🦋🦋❤️❤️,af
7405949902470562592,7405886341747117344,let's grow teamwork 👏,8,ailinsworld,2024-08-22T13:08:15+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405995120385131307,7405886341747117344,No it didn’t work for me 🤭,5,45nauri,2024-08-22T16:05:18+00:00,2026-05-26T21:59:05.682278+00:00,,en
7406001328192832288,7405886341747117344,Teamwork,5,sheplanstheworldnl,2024-08-22T16:31:14+00:00,2026-05-26T21:59:05.682278+00:00,,en
7406024826265371424,7405886341747117344,🙏🤩 Follow 4 follow,4,colorkitty,2024-08-22T17:58:53+00:00,2026-05-26T21:59:05.682278+00:00,,en
7406104326734758661,7405886341747117344,teamwork ifb,2,khristie.xo,2024-08-22T23:31:16+00:00,2026-05-26T21:59:05.682278+00:00,,en
7406230088502952737,7405886341747117344,Teamwork,2,ratedfood,2024-08-23T07:15:29+00:00,2026-05-26T21:59:05.682278+00:00,,en
7406151918406370094,7405886341747117344,💚💚💚,1,l.k.c.orourke,2024-08-23T02:13:12+00:00,2026-05-26T21:59:05.682278+00:00,,en
7405607320363025184,7405510877966847264,The one from Subway 😭😍,1,xxcelxxnaxx2003,2024-08-21T14:58:49+00:00,2026-05-26T21:59:23.090530+00:00,Die von Subway 😭😍,af
7405621873503601440,7405510877966847264,Love to bake 🥰 but tend to bake the same again and again 😄,1,rejoiceallearth,2024-08-21T15:55:16+00:00,2026-05-26T21:59:23.090530+00:00,,en
7403880536781800225,7403830887814581537,Teamwork,57,samuel34224,2024-08-16T23:18:06+00:00,2026-05-26T21:59:41.031975+00:00,,en
7403877811100451617,7403830887814581537,Teamwork ❤️ifb fast (unless I’m sleeping) ✨,56,rxbyy2k,2024-08-16T23:07:32+00:00,2026-05-26T21:59:41.031975+00:00,,en
7403852811773346592,7403830887814581537,"let's watch the videos until the end🧡then leave an engaging comment,then save, repost & after that like,this way it is the best way for the algorithm🧡i return the favor for each comment on my posts",52,fajita_86,2024-08-16T21:30:24+00:00,2026-05-26T21:59:41.031975+00:00,,en
7403846980747445025,7403830887814581537,Im following back everyone who follows me 🔥🤝,65,trendytales_13,2024-08-16T21:07:46+00:00,2026-05-26T21:59:41.031975+00:00,,en
7403840322102313774,7403830887814581537,supporting,90,staceyburkitt7,2024-08-16T20:42:58+00:00,2026-05-26T21:59:41.031975+00:00,supporting,it
7403839655651492641,7403830887814581537,"Let’s go, let’s grow 🥰",68,miss_mbl,2024-08-16T20:39:20+00:00,2026-05-26T21:59:41.031975+00:00,"Let’s go, let’s grow 🥰",fr
7404018973534520097,7403830887814581537,Teamwork,72,pauluti90,2024-08-17T08:15:15+00:00,2026-05-26T21:59:41.031975+00:00,,en
7403977682697061162,7403830887814581537,here to support,81,mindexpandingwond,2024-08-17T05:36:50+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404020941451707169,7403830887814581537,#teamwork,59,videosforfun915,2024-08-17T08:22:48+00:00,2026-05-26T21:59:41.031975+00:00,,en
7403834140943057695,7403830887814581537,teamwork 🥰,105,djoun.luv,2024-08-16T20:17:58+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404001060421780256,7403830887814581537,Teamwork 🥰,49,meinehobbyoase,2024-08-17T07:05:47+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404077348117709601,7403830887814581537,lets go Teamwork 😀,46,bestinwest1,2024-08-17T12:01:46+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404027788560876321,7403830887814581537,Happy day🥰,75,pandora.bchse,2024-08-17T08:49:24+00:00,2026-05-26T21:59:41.031975+00:00,Happy day🥰,tl
7403851596897567521,7403830887814581537,gooooo,71,stefano_favaretto,2024-08-16T21:25:42+00:00,2026-05-26T21:59:41.031975+00:00,gooooo,so
7404002548346290977,7403830887814581537,Teamwork 🤗,64,sheplanstheworldnl,2024-08-17T07:18:48+00:00,2026-05-26T21:59:41.031975+00:00,,en
7403991725620658977,7403830887814581537,Teamwork 🥰🥰,64,cristioderso,2024-08-17T06:29:38+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404014864177808160,7403830887814581537,Teamwork 🙏❤️,59,angel7412287,2024-08-17T07:59:19+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404008454954631968,7403830887814581537,teamwork loyal,79,letsgo.brick,2024-08-17T07:34:30+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404140668580430635,7403830887814581537,Here to support #roadto10k Teamwork 🦋ifb,48,jeinamb,2024-08-17T16:08:09+00:00,2026-05-26T21:59:41.031975+00:00,,en
7404578850250851077,7402929772084350240,teamwork,2,khristie.xo,2024-08-18T21:10:20+00:00,2026-05-26T21:59:58.736215+00:00,,en
7404084715189928737,7402929772084350240,Teamwork,4,seraphine2438,2024-08-17T12:30:18+00:00,2026-05-26T21:59:58.736215+00:00,,en
7403866012556854048,7402929772084350240,"i reached/finished the 10k goal, but now im support you, follow me and you get your follow back🌷",4,empa20148,2024-08-16T22:21:41+00:00,2026-05-26T21:59:58.736215+00:00,,en
7403750459368063777,7402929772084350240,Teamwork ✨✨✨,8,hannahelizabeth173,2024-08-16T14:53:13+00:00,2026-05-26T21:59:58.736215+00:00,,en
7403037747668534021,7402929772084350240,excellent video,18,elizabethmarlenea5,2024-08-14T16:47:36+00:00,2026-05-26T21:59:58.736215+00:00,exelente video,es
7402996417604862752,7402929772084350240,Teamwork 🤩🤩🤩 I hope you have an awesome day ✔️ROADTO10K,17,michellegreen284,2024-08-14T14:07:13+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402945463454139169,7402929772084350240,Teamwork! Follow me and I'll follow back and comment on 3 of your posts! Let's do this guys!!!😇😇🏁🔝‼️✅️,24,tingpin1121,2024-08-14T10:49:24+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402942430410916640,7402929772084350240,So close to 3K! 😱 Teamwork😘,34,miss_mbl,2024-08-14T10:37:45+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402940053334639392,7402929772084350240,teamwork 💖,39,bethv90,2024-08-14T10:28:25+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402938631965557536,7402929772084350240,teamworkk,39,matacheaurelia,2024-08-14T10:22:57+00:00,2026-05-26T21:59:58.736215+00:00,teamworkk,af
7402933041041900320,7402929772084350240,💖👍 teamwork let's Go my Friends 💓🌹😘💖👍,43,ayssouma05,2024-08-14T10:01:16+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402932409615156000,7402929772084350240,🥰🥰🥰,44,vatreni2021,2024-08-14T09:58:47+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402930682606076704,7402929772084350240,#teamwork!,49,strawberrywchoclade,2024-08-14T09:57:16+00:00,2026-05-26T21:59:58.736215+00:00,,en
7403009782707487521,7402929772084350240,Teamwork 👏👏👏,20,popular.seller.platform,2024-08-14T14:59:05+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402931766657237792,7402929772084350240,Sharing and supporting 🥰🥰,48,taylorfamily01,2024-08-14T09:56:18+00:00,2026-05-26T21:59:58.736215+00:00,,en
7402974752237765409,7402929772084350240,let’s gooooo,22,stefano_favaretto,2024-08-14T12:43:09+00:00,2026-05-26T21:59:58.736215+00:00,let’s gooooo,af
7402937454343062305,7402929772084350240,supported,43,imadadguy,2024-08-14T10:18:21+00:00,2026-05-26T21:59:58.736215+00:00,supported,it
7404507563155817221,7402929772084350240,lets go,1,igshaanpetersen31,2024-08-18T16:58:50+00:00,2026-05-26T21:59:58.736215+00:00,lets go,fr
7405952419500770091,7402929772084350240,teamwork still here supporting those that support us 💚,1,jamesiii76,2024-08-22T13:19:27+00:00,2026-05-26T21:59:58.736215+00:00,,en
7403028987729117984,7402929772084350240,Teamwork,18,teamworkunder10kk,2024-08-14T16:13:31+00:00,2026-05-26T21:59:58.736215+00:00,,en
7403267385475547936,7402671689458306336,@_MENTOR_: Teamwork ✨lets grow together. Follow 4 followers 🥰🥰🥰,16,1_mentor_1,2024-08-15T07:38:40+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403132997367202593,7402671689458306336,#Teamwork,26,notifacation6481,2024-08-14T22:57:18+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403112466668421921,7402671689458306336,Teamwork,31,seraphine2438,2024-08-14T21:37:28+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403111263654363936,7402671689458306336,Teamwork,31,mani1907hdq,2024-08-14T21:32:49+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403107304410743585,7402671689458306336,Teamwork🐼,32,yoriichi_tsugikuni_mwah,2024-08-14T21:17:24+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403107220789445409,7402671689458306336,#teamwork 310 followers or smth 😁,28,jixil83822829,2024-08-14T21:17:07+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403100774258082593,7402671689458306336,"🔥🔥🔥Through teamwork we start on the 10k road, if we write long comments, repost, save videos we help each other. Give and receive is the way to change🔥🔥🔥",26,selbstquelle,2024-08-14T20:52:11+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403091431995458337,7402671689458306336,Yay,38,tomsiekmann4,2024-08-14T20:15:50+00:00,2026-05-26T22:00:18.076025+00:00,Yay,tr
7403089045783823136,7402671689458306336,teamwork,33,bakedpootatoess,2024-08-14T20:06:35+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403082612456178464,7402671689458306336,Teamwork,37,donut7557,2024-08-14T19:41:40+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403075583397937952,7402671689458306336,#teamwork🔥🔥,31,80gaybunnysinabag,2024-08-14T19:14:23+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403067450123109153,7402671689458306336,Teamwork🥰 I follow back always🥰,25,teatocktime,2024-08-14T18:42:57+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403039425620476705,7402671689458306336,Teamwork 😁,37,irenejacobi,2024-08-14T16:54:07+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403036717344670469,7402671689458306336,blessings 🙏🙏,31,elizabethmarlenea5,2024-08-14T16:43:29+00:00,2026-05-26T22:00:18.076025+00:00,bendiciones 🙏🙏,es
7403029363186369312,7402671689458306336,Teamwork,42,bellisimabella6,2024-08-14T16:14:57+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403027724258558753,7402671689458306336,"let's watch the videos until the end💖then leave an engaging comment,then save, repost & after that like,this way it is the best way for the algorithm💕i return the favor for each comment on my posts",30,fajita_86,2024-08-14T16:08:40+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403027016004977441,7402671689458306336,teamwork🥰🥰,45,affiliate.dude,2024-08-14T16:06:05+00:00,2026-05-26T22:00:18.076025+00:00,,en
7403000978909725473,7402671689458306336,teamwork😁😏,34,m.claudiu95,2024-08-14T14:24:50+00:00,2026-05-26T22:00:18.076025+00:00,,en
7402987416392663840,7402671689458306336,Teamwork ifb 🔥🔥🔥,35,roadto10k241,2024-08-14T13:32:14+00:00,2026-05-26T22:00:18.076025+00:00,,en
7402972428823806752,7402671689458306336,💯✌️,34,irinka.maria5,2024-08-14T12:34:04+00:00,2026-05-26T22:00:18.076025+00:00,,en
7419436600390599456,7402213953557843233,Teamwork 🫶🏻,0,seraphine2438,2024-09-27T21:23:32+00:00,2026-05-26T22:00:36.974890+00:00,,en
7406106249757410053,7402213953557843233,teamwork ifb,0,khristie.xo,2024-08-23T00:07:10+00:00,2026-05-26T22:00:36.974890+00:00,,en
7403036484477797125,7402213953557843233,very good 👍,4,elizabethmarlenea5,2024-08-14T16:42:39+00:00,2026-05-26T22:00:36.974890+00:00,buenísimo 👍,es
7402668473963545376,7402213953557843233,support 👑,9,gorillapush,2024-08-13T16:54:38+00:00,2026-05-26T22:00:36.974890+00:00,support 👑,it
7402667936567116577,7402213953557843233,teamwork 🥰,8,its_lauralou,2024-08-13T16:52:27+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402667084801557281,7402213953557843233,I will follow back asap 🤩🤩🤩🤩🤩🤩Teamwork I reposted and pressed all the buttons so we can grow together,6,michellegreen284,2024-08-13T16:49:13+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402335809439646497,7402213953557843233,"i reached this goal, now i help all other... follow and you got your follow back! only loyal, i checked everytime the list🥰🌷",17,empa20148,2024-08-12T19:23:41+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402229513398256417,7402213953557843233,teamwork 🥰🥰,26,michelle..g.g,2024-08-12T12:31:11+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402224026625032990,7402213953557843233,Teamworkk! ifb,31,nycc.br1,2024-08-12T12:10:02+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402215556734731041,7402213953557843233,I follow everyone who follows me? 😘🤝 #Teamwork 🍕🫶🏻🤝,36,flashous,2024-08-12T11:37:02+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402363448262165254,7402213953557843233,Keep going 💚,14,aanna455,2024-08-12T21:10:54+00:00,2026-05-26T22:00:36.974890+00:00,Keep going 💚,af
7402827806785045291,7402213953557843233,We got this girl🥰,4,gabyadl_02,2024-08-14T03:13:45+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402765991787184928,7402213953557843233,Teamwork ♥️,5,claudettaw,2024-08-13T23:13:03+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402496393245967137,7402213953557843233,Teamwork,10,annasiudak_,2024-08-13T05:47:07+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402352115924763424,7402213953557843233,#teamwork 👏👏👏,15,popular.seller.platform,2024-08-12T20:26:58+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402228974402011935,7402213953557843233,💚💚 team work 💚💚,27,morita2011tiktok,2024-08-12T12:29:14+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402241200960570144,7402213953557843233,Road to 10k,24,gadgetman54,2024-08-12T13:16:32+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402225681454121770,7402213953557843233,Teamwork,31,tamikiacapers1,2024-08-12T12:18:45+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402215156804223777,7402213953557843233,Teamwork,40,sheplanstheworldnl,2024-08-12T11:41:09+00:00,2026-05-26T22:00:36.974890+00:00,,en
7402268208776954655,7402213953557843233,teamwork 💖💕,21,taliakaljian,2024-08-12T15:01:23+00:00,2026-05-26T22:00:36.974890+00:00,,en
7401201586360779553,7401200201278442784,"Leave a comment, so that we know we can follow you😉",27,missviken03,2024-08-09T18:02:19+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401202707958694662,7401200201278442784,Teamwork 💪🔥,26,_mugiwara06,2024-08-09T18:06:37+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401200530377802542,7401200201278442784,🦋👑💙 10 k lets go,26,saludamorypaz,2024-08-09T17:59:06+00:00,2026-05-26T22:00:54.473213+00:00,🦋👑💙 10 k lets go,no
7401203306158179104,7401200201278442784,Teamwork 🥰,24,kinga.ixa,2024-08-09T18:08:56+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401202448440034080,7401200201278442784,❤️❤️❤️❤️❤️,23,jodiehardwick875,2024-08-09T18:05:36+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401202498761392926,7401200201278442784,looks good,23,brandiberliew7,2024-08-09T18:06:19+00:00,2026-05-26T22:00:54.473213+00:00,looks good,et
7401193688389747461,7401200201278442784,Teamwork,23,mandzfi,2024-08-09T18:23:33+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401202236874933025,7401200201278442784,💚💚💚,22,callmemrsmeadows,2024-08-09T18:04:47+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401208597021311749,7401200201278442784,teamwork 🥰,22,cynthia_mmuka2,2024-08-09T18:29:28+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401211280360833825,7401200201278442784,"Teamwork guys, i will follow, like and comment back if you do. Lets grow together",16,daily_top_5_vids,2024-08-09T18:39:51+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401747583394087713,7401200201278442784,Teamwork 🤞🏻,15,nikita_oldrup,2024-08-11T05:21:36+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401532204189745950,7401200201278442784,Teamwork ifb,14,themusthavehub,2024-08-10T15:25:18+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401683040718914309,7401200201278442784,Teamwork,14,charity_adjei_news,2024-08-11T01:10:39+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401396534329885472,7401200201278442784,💜💜💜✨Teamwork🦋😘XOX,14,sajjadkhansi891,2024-08-10T06:38:54+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401219367193084704,7401200201278442784,Teamwork ifb💯🥰❤️❤️,14,dyclo.gaming,2024-08-09T19:11:18+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401263339773313823,7401200201278442784,💚💚💚,13,gomezruben00,2024-08-09T22:01:54+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401226789454054177,7401200201278442784,"Chuu, chuu teamwork train incoming 💜🧡💖 I watch to the end, repost, comment and end with a 💖 I follow & do not unfollow (unless you do it first 😅)",13,tobeeornottobenorway,2024-08-09T19:40:05+00:00,2026-05-26T22:00:54.473213+00:00,,en
7402094275640804138,7401200201278442784,Teamwork 💯,13,herjefferson,2024-08-12T03:47:08+00:00,2026-05-26T22:00:54.473213+00:00,,en
7401320365522060074,7401200201278442784,Here to support road to 10k,13,mindexpandingwond,2024-08-10T01:44:07+00:00,2026-05-26T22:00:54.473213+00:00,,en
7404149669645026080,7400496916053740832,#teamwork,1,80gaybunnysinabag,2024-08-17T16:42:21+00:00,2026-05-26T22:01:12.313340+00:00,,en
7402668474517390112,7400496916053740832,teamwork 🥰❤❤,1,its_lauralou,2024-08-13T16:54:36+00:00,2026-05-26T22:01:12.313340+00:00,,en
7402667405078315808,7400496916053740832,🤩🤩🤩Teamwork I reposted and pressed all the buttons so we can grow together,2,michellegreen284,2024-08-13T16:50:29+00:00,2026-05-26T22:01:12.313340+00:00,,en
7401935706283868960,7400496916053740832,✌️,3,gayamohamede,2024-08-11T17:31:06+00:00,2026-05-26T22:01:12.313340+00:00,,en
7401532775793607455,7400496916053740832,Teamwork,3,themusthavehub,2024-08-10T15:27:31+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400732382357668654,7400496916053740832,Here I am!👋😊 Team work!,8,theemaryanntatum,2024-08-08T11:43:51+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400730152395834144,7400496916053740832,let's go teamwork,10,madhousefamilyuk,2024-08-08T11:32:55+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400554128857203488,7400496916053740832,i'm online now 😍follow so i can instant follow back🌷👍🏽,12,empa20148,2024-08-08T00:10:12+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400539031497360170,7400496916053740832,#Teamwork,18,feeling_layze0_o,2024-08-07T23:12:01+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400525888012190497,7400496916053740832,TEAMWORK! IFB 🤭,19,shimishimiwater,2024-08-07T22:20:19+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400511535670493985,7400496916053740832,🤟💪teamwork 💪🤟,37,dadfanpage0,2024-08-07T21:24:30+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400509444058628896,7400496916053740832,Teamwork,41,yaa_sika,2024-08-07T21:16:22+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400505250337932065,7400496916053740832,teamwork,43,alexandresilva18101976,2024-08-07T21:03:37+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400502782129046305,7400496916053740832,teamwork,48,bex2128,2024-08-07T20:50:33+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400501488685417249,7400496916053740832,Team work.,47,isabel.trindade2,2024-08-07T20:49:46+00:00,2026-05-26T22:01:12.313340+00:00,,en
7401513585229529889,7400496916053740832,Teamwork 💗,3,soeltravels,2024-08-10T14:13:03+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400500119445881632,7400496916053740832,Teamwork,51,judahthelion8,2024-08-07T20:40:14+00:00,2026-05-26T22:01:12.313340+00:00,,en
7400608384543785760,7400496916053740832,"I read somewhere here on TT that the videos are suppressed if you use certain words, so we should start using others: we can do it!🍀",13,slavitiktok,2024-08-08T03:40:50+00:00,2026-05-26T22:01:12.313340+00:00,"Ich habe irgendwo hier auf TT gelesen, dass die Videos unterdrückt werden, wenn man gewisse Wörter verwendet, deshalb sollten wir anfangen, andere zu benutzen: Wir können das schaffen!🍀",de
7400807595056333601,7400496916053740832,road to 10k ❤❤❤❤❤,9,mooddz42,2024-08-08T16:33:30+00:00,2026-05-26T22:01:12.313340+00:00,road to 10k ❤❤❤❤❤,sk
7401121999609348895,7400496916053740832,I Never unfollow only engage and watching the whole video,4,lordshaw420,2024-08-09T12:53:30+00:00,2026-05-26T22:01:12.313340+00:00,,en
7403104790185657120,7400057411077279008,💯✌️,0,irinka.maria5,2024-08-14T21:07:40+00:00,2026-05-26T22:01:34.814122+00:00,,en
7402800772989567777,7400057411077279008,🥰🥰🥰,0,tititoncu,2024-08-14T01:28:31+00:00,2026-05-26T22:01:34.814122+00:00,,en
7402793210793886497,7400057411077279008,Teamwork…I reposted and pressed all the buttons. Now another 4500 people will see your post. Kindly do the same,1,michellegreen284,2024-08-14T00:59:06+00:00,2026-05-26T22:01:34.814122+00:00,,en
7402677347223225120,7400057411077279008,Teamwork 🌹,1,gossip.queen98,2024-08-13T17:29:02+00:00,2026-05-26T22:01:34.814122+00:00,,en
7401935811907830560,7400057411077279008,✌️,2,gayamohamede,2024-08-11T17:31:24+00:00,2026-05-26T22:01:34.814122+00:00,,en
7401809950168957729,7400057411077279008,Teamwork,3,adrianbechis,2024-08-11T09:23:01+00:00,2026-05-26T22:01:34.814122+00:00,,en
